GEOID,2sfca10_capacity,2sfca15_capacity,2sfca5_capacity,3sfca_capacity,fca10_capacity,fca15_capacity,fca5_capacity
510479305011,,,,0.10477401582916077,,,
510479305012,,,,0.07464493277449212,,,
510479305021,,,,0.07464493277449212,,,
510479305022,0.21776904253658866,0.21301662900068372,0.6354104918841106,0.7693740178198331,0.0,0.0,0.0
510499301001,,,,0.11358079413841612,,,
510499301002,,,,0.26796496781326345,,,
510499301003,,,,0.2445926659625289,,,
510499301004,,,,8.488588502403461,,,
510499301005,,,,0.2445926659625289,,,
510499302001,,,,0.2445926659625289,,,
510499302002,,14.577231264967988,,6.4696576850486505,,0.0,
510499302003,18.302807067044522,14.577231264967988,43.02967410293382,8.489535936825199,0.0,0.0,0.0
510510401001,,,,0.3512623327178465,,,
510510401002,,,,0.3512623327178465,,,
510510401003,,,,0.3512623327178465,,,
510510401004,,,,0.3512623327178465,,,
510510402001,,,,0.4992489030656108,,,
510510402002,,,,0.31668258197772303,,,
510510402003,,,,0.31668258197772303,,,
510510403001,,,,0.40059118950043465,,,
510510403002,,,,0.27058675093220597,,,
510510403003,,,,0.31668258197772303,,,
510510403004,,,,0.31668258197772303,,,
510510403005,,,,0.31668258197772303,,,
510510404001,,,,0.0,,,
510510404002,,,,0.31668258197772303,,,
510510404003,,,,0.3512623327178465,,,
510510404004,,,,0.4992489030656108,,,
510538401001,,,,0.05965682579942381,,,
510538401002,,,,0.049266546059353294,,,
510538401003,,,,0.8845175360350539,,,
510538401004,,,,0.06228391585022743,,,
510538401005,,,,0.07212149437425357,,,
510538402001,,,,0.049266546059353294,,,
510538402002,,,,0.3312972668673233,,,
510538402003,,,,0.2515106803853544,,,
510538403001,,0.05035090468470795,,0.39475430111896737,,0.0,
510538403002,0.08506087154853492,1.2255357293597402,,0.5673642606274141,0.0,0.0,
510538403003,,0.05035090468470795,,0.6183538541261868,,0.0,
510538403004,,0.05035090468470795,,0.6183538541261868,,0.0,
510538404001,0.08506087154853492,1.2255357293597402,,0.7215337020476863,0.0,0.0,
510538405001,6.668737019521269,0.985667592206225,,0.8826059220436966,0.0,0.0,
510538405002,,0.05035090468470795,,0.6242995642620154,,0.0,
510538406001,,,,0.48620248015548967,,,
510538406002,,,,0.31972151388316233,,,
510538406003,,,,0.2687825414714964,,,
510538406004,,,,0.05965682579942381,,,
510539801001,,,,0.05297117282793041,,,
510579506001,,,,0.026166893751135074,,,
510579506002,,,,0.2720640257878905,,,
510579506003,,,,0.14057795214421906,,,
510579507001,,,,0.2720640257878905,,,
510579507002,,,,0.2720640257878905,,,
510579507003,,,,0.2720640257878905,,,
510579508001,,,,2.4420985171913028,,,
510579508002,,,,0.2720640257878905,,,
510579508003,,,,0.2720640257878905,,,
510594151001,1.3889783220471226,0.48748269144859224,,0.9331804867443013,0.0,0.0,
510594151002,1.3889783220471226,0.48748269144859224,,0.9402190492755472,0.0,0.0,
510594151003,1.3889783220471226,0.4515226797264963,,0.92457806829588,0.0,0.0,
510594152001,1.3889783220471226,0.4515226797264963,,0.9557267857607706,0.0,0.0,
510594152002,,0.4515226797264963,,0.7694965460642007,,0.0,
510594152003,1.3889783220471226,0.4515226797264963,,0.92457806829588,0.0,0.0,
510594152004,1.3889783220471226,0.4515226797264963,,0.9680261039755896,0.0,0.0,
510594153001,1.3889783220471226,0.48748269144859224,,0.8820337094837788,0.0,0.0,
510594153002,,0.4515226797264963,,0.8495446065668777,,0.0,
510594153003,0.0,0.4515226797264963,,0.9627936062307604,0.0,0.0,
510594154011,,,,0.7410930591814635,,,
510594154012,,0.4515226797264963,,0.6465347061736347,,0.0,
510594154013,0.0,0.4515226797264963,,0.7075003035282219,0.0,0.0,
510594154021,,0.4515226797264963,,0.8369520978406347,,0.0,
510594154022,,0.4515226797264963,,0.765642197932828,,0.0,
510594154023,,0.4515226797264963,,0.7516989436175924,,0.0,
510594155001,,0.4515226797264963,,0.6874160060166262,,0.0,
510594155002,,0.4515226797264963,,0.6874160060166262,,0.0,
510594155003,,0.4515226797264963,,0.6230965310657438,,0.0,
510594155004,,0.4515226797264963,,0.6230965310657438,,0.0,
510594156001,,0.4515226797264963,,0.8432013401711778,,0.0,
510594156002,,0.4515226797264963,,0.8495446065668777,,0.0,
510594157001,,,,0.6940790979252699,,,
510594157002,,,,0.7674487435142254,,,
510594158001,,,,0.6730827899701667,,,
510594158002,,,,0.7756630267016865,,,
510594158003,,,,0.6752149981973613,,,
510594159001,,,,0.7010763723583433,,,
510594159002,,,,0.6730827899701667,,,
510594160001,,0.4515226797264963,,0.6190813487436427,,0.0,
510594160002,,,,0.6352563207713493,,,
510594160003,,,,0.7065896290652666,,,
510594161001,,,,0.6272847635574511,,,
510594161002,,,,0.38270365395981265,,,
510594162001,,,,0.4150614091216469,,,
510594162002,,,,0.4150614091216469,,,
510594163001,,,,0.07101421670531578,,,
510594163002,,,,0.31954445062876075,,,
510594201001,,0.8519820704777773,,0.8692681629827838,,0.0,
510594201002,,0.48748269144859224,,0.7229579129064628,,0.0,
510594202011,0.11214538583752708,0.48748269144859224,,0.7910425269597445,0.0,0.0,
510594202012,0.11214538583752708,0.48748269144859224,,0.992006062489238,0.0,0.0,
510594202013,1.5011237078846495,0.48748269144859224,,0.9497003070441968,0.0,0.0,
510594202021,1.5011237078846495,0.48748269144859224,,0.9497003070441968,0.0,0.0,
510594202022,1.5011237078846495,0.48748269144859224,,0.9497003070441968,0.0,0.0,
510594202031,0.11214538583752708,0.48748269144859224,,0.717094403223657,0.0,0.0,
510594203001,0.11214538583752708,0.48748269144859224,,0.6995379071113299,0.0,0.0,
510594203002,1.3889783220471226,0.48748269144859224,,0.9039279166011798,0.0,0.0,
510594203003,1.3889783220471226,0.48748269144859224,,0.8946027343588021,0.0,0.0,
510594203004,1.3889783220471226,0.48748269144859224,,0.9039279166011798,0.0,0.0,
510594204001,1.3889783220471226,0.48748269144859224,0.0,0.8947625474280435,0.0,0.0,0.0
510594204002,1.3889783220471226,0.8008489041857193,,1.0459470149058847,0.0,0.0,
510594205011,1.3889783220471226,0.48748269144859224,,0.920995038193784,0.0,0.0,
510594205021,1.3889783220471226,0.8008489041857193,,1.0015783982636126,0.0,0.0,
510594205022,1.3889783220471226,0.8008489041857193,,1.0459470149058847,0.0,0.0,
510594205031,1.3889783220471226,0.48748269144859224,17.006706336438214,1.020238409327301,0.0,0.0,0.0
510594205032,1.3889783220471226,0.48748269144859224,,0.9153854527914937,0.0,0.0,
510594205033,1.3889783220471226,0.48748269144859224,,0.9072853580393613,0.0,0.0,
510594206001,1.3889783220471226,0.48748269144859224,0.0,0.9834731828653336,0.0,0.0,0.0
510594206002,1.3889783220471226,0.48748269144859224,,0.9340873366670605,0.0,0.0,
510594207001,1.5011237078846495,0.48748269144859224,,0.8291553692084109,0.0,0.0,
510594207002,1.3889783220471226,0.48748269144859224,,0.9366061976822108,0.0,0.0,
510594208001,1.3889783220471226,0.48748269144859224,,0.8971471367380265,0.0,0.0,
510594208002,1.5011237078846495,0.48748269144859224,,0.9037704670107702,0.0,0.0,
510594208003,1.3889783220471226,0.48748269144859224,,0.8946027343588021,0.0,0.0,
510594210011,0.11214538583752708,0.48748269144859224,,0.717094403223657,0.0,0.0,
510594210021,0.11214538583752708,0.8519820704777773,,0.7988651806742771,0.0,0.0,
510594210022,0.11214538583752708,0.48748269144859224,,0.7972780764847222,0.0,0.0,
510594210023,,0.03596001172209593,,0.7033346181011714,,0.0,
510594211011,,0.03596001172209593,,0.7141796788078123,,0.0,
510594211012,,0.03596001172209593,,0.6370652688231212,,0.0,
510594211013,,0.03596001172209593,,0.6496739704550666,,0.0,
510594211021,,0.48748269144859224,,0.743045573233098,,0.0,
510594211022,,0.48748269144859224,,0.7171334588927356,,0.0,
510594211031,,0.03596001172209593,,0.6879071329645735,,0.0,
510594211032,,,,0.6910526482106489,,,
510594211033,,0.03596001172209593,,0.6343652983416662,,0.0,
510594211034,,0.03596001172209593,,0.7171334588927356,,0.0,
510594212001,,0.48748269144859224,,0.6356702736455816,,0.0,
510594213001,1.3889783220471226,0.48748269144859224,,0.9024940998105497,0.0,0.0,
510594213002,,,,0.7395140741530014,,,
510594214001,1.3889783220471226,0.48748269144859224,,0.8903633893466092,0.0,0.0,
510594214002,0.0,0.4515226797264963,,0.7295653419532291,0.0,0.0,
510594214003,,0.48748269144859224,,0.734855401321114,,0.0,
510594214004,0.0,0.4515226797264963,,0.7055250354230296,0.0,0.0,
510594215001,,0.4515226797264963,,0.7516989436175924,,0.0,
510594215002,,0.4515226797264963,,0.6230965310657438,,0.0,
510594215003,,0.0,,0.6592460139047794,,0.0,
510594216001,,0.4515226797264963,,0.6592460139047794,,0.0,
510594216002,,0.4515226797264963,,0.6190813487436427,,0.0,
510594216003,,0.4515226797264963,,0.6190813487436427,,0.0,
510594217011,,,,0.7010763723583433,,,
510594217012,,0.0,,0.6547262739867059,,0.0,
510594217021,,,,0.6229765975009263,,,
510594217022,,,,0.6463267958351672,,,
510594218001,,,,0.6012796403429357,,,
510594218002,,,,0.580731635023162,,,
510594218003,,,,0.6652126804960719,,,
510594219001,,,,0.6334951602707576,,,
510594219002,,,,0.6314182715910073,,,
510594219003,,,,0.5236131457908105,,,
510594220001,,0.03596001172209593,,0.6879071329645735,,0.0,
510594221011,,,,0.5080296150552386,,,
510594221012,,0.10262909939690167,,0.5080296150552386,,0.0,
510594221013,,0.10262909939690167,,0.5080296150552386,,0.0,
510594221021,,0.10262909939690167,,0.5375398384615737,,0.0,
510594221022,,0.10262909939690167,,0.4967807428197047,,0.0,
510594221023,,0.10262909939690167,,0.5299413773075093,,0.0,
510594221024,,0.10262909939690167,,0.5354253958409793,,0.0,
510594222011,,,,0.4734946395268661,,,
510594222012,,,,0.5448239347045938,,,
510594222021,,0.10262909939690167,,0.5080296150552386,,0.0,
510594222022,,,,0.5105614554581118,,,
510594222023,,0.10262909939690167,,0.5080296150552386,,0.0,
510594223011,1.5011237078846495,0.48748269144859224,,0.94755505054534,0.0,0.0,
510594223012,0.11214538583752708,0.48748269144859224,,0.7987940043109257,0.0,0.0,
510594223021,0.11214538583752708,0.48748269144859224,,0.8143729773411753,0.0,0.0,
510594223022,0.11214538583752708,0.48748269144859224,,0.7910425269597445,0.0,0.0,
510594223023,,0.48748269144859224,,0.7229579129064628,,0.0,
510594223024,0.11214538583752708,0.48748269144859224,,0.7192153588391526,0.0,0.0,
510594224011,0.11214538583752708,0.48748269144859224,,0.7192153588391526,0.0,0.0,
510594224012,0.11214538583752708,0.48748269144859224,,0.714374081930646,0.0,0.0,
510594224021,0.11214538583752708,0.48748269144859224,,0.717094403223657,0.0,0.0,
510594224022,,0.48748269144859224,,0.7171334588927356,,0.0,
510594224023,0.11214538583752708,0.48748269144859224,,0.714374081930646,0.0,0.0,
510594224031,0.11214538583752708,0.48748269144859224,,0.7798258632053373,0.0,0.0,
510594224032,1.5011237078846495,0.48748269144859224,,0.9037704670107702,0.0,0.0,
510594301011,2.5686030633040695,1.3495612871317626,17.10867670658342,0.7833005361272135,0.0,0.0,0.0
510594301012,2.4581971456996334,0.9850619081025778,,0.7901106980752651,0.0,0.0,
510594301013,2.4581971456996334,0.9850619081025778,,0.8130438001850344,0.0,0.0,
510594301021,2.4581971456996334,1.3495612871317626,,0.8784590740518445,0.0,0.0,
510594302011,2.4581971456996334,1.3495612871317626,,0.9282894364048883,0.0,0.0,
510594302012,2.4581971456996334,1.3495612871317626,,0.8784590740518445,0.0,0.0,
510594302021,2.4581971456996334,1.3495612871317626,,0.9981948841966458,0.0,0.0,
510594302022,2.9138257766748916,1.3495612871317626,,0.9623689364473155,0.0,0.0,
510594302023,1.8239385200250742,1.313122050035689,,0.8526668074404516,0.0,0.0,
510594302031,2.9138257766748916,1.3495612871317626,,0.8524925354080701,0.0,0.0,
510594304001,1.3683098890498162,1.313122050035689,,0.9481084873318457,0.0,0.0,
510594304002,1.3683098890498162,1.313122050035689,,0.9481084873318457,0.0,0.0,
510594304003,1.3683098890498162,1.4334324722743241,,0.93981776025984,0.0,0.0,
510594305001,,0.5653841487711593,,0.8802263575284943,,0.0,
510594306001,,0.400459390751281,,0.7976869578163596,,0.0,
510594306002,,0.8519820704777773,,0.8036298445900742,,0.0,
510594306003,0.11214538583752708,0.8519820704777773,,0.8619026815754482,0.0,0.0,
510594306004,,0.400459390751281,,0.8092381549322227,,0.0,
510594307001,,0.03596001172209593,,0.7229579129064628,,0.0,
510594307002,,0.03596001172209593,,0.720254902850894,,0.0,
510594308011,,1.313122050035689,,0.8243813497760987,,0.0,
510594308012,,0.400459390751281,,0.8348931508854701,,0.0,
510594308021,,0.3644993790291851,,0.8661888308937314,,0.0,
510594308022,,0.5653841487711593,,0.8404651229923376,,0.0,
510594308023,,1.313122050035689,,0.9276924561212081,,0.0,
510594309011,,0.5294241370490634,,0.8404651229923376,,0.0,
510594309012,,1.313122050035689,,0.8223142808003638,,0.0,
510594309021,,1.313122050035689,,0.7350776164125501,,0.0,
510594309022,,0.5294241370490634,,0.777578278739819,,0.0,
510594310011,,1.313122050035689,,0.7553388574676055,,0.0,
510594310012,,1.313122050035689,,0.7582708189679355,,0.0,
510594310013,,0.5294241370490634,,0.7651851507538062,,0.0,
510594310021,,0.3644993790291851,,0.7651851507538062,,0.0,
510594313001,,0.3644993790291851,,0.8629871599680741,,0.0,
510594313002,,,,0.784741801451909,,,
510594313003,,,,0.7880001975457803,,,
510594314001,,0.5653841487711593,,0.8374559194623686,,0.0,
510594314002,,0.3644993790291851,,0.834399143567487,,0.0,
510594314003,,,,0.765125006572535,,,
510594315001,,0.400459390751281,,0.834399143567487,,0.0,
510594315002,,0.03596001172209593,,0.7220752236905537,,0.0,
510594316001,,0.03596001172209593,,0.6965869876725972,,0.0,
510594316002,,0.03596001172209593,,0.720254902850894,,0.0,
510594316003,0.11214538583752708,0.8519820704777773,,0.8042362987227368,0.0,0.0,
510594318011,0.455628630975258,1.313122050035689,,0.779648126444034,0.0,0.0,
510594318012,1.8239385200250742,1.313122050035689,,0.910120987763617,0.0,0.0,
510594318021,1.8239385200250742,1.313122050035689,,0.9591807574111154,0.0,0.0,
510594318022,4.282135665724708,1.3495612871317626,,1.079659908290157,0.0,0.0,
510594319001,1.8239385200250742,1.313122050035689,,0.9556015910505699,0.0,0.0,
510594319002,1.3683098890498162,1.313122050035689,,0.8538018999264136,0.0,0.0,
510594320001,2.4581971456996334,0.8201371500826994,,0.8326070050007482,0.0,0.0,
510594320002,2.4581971456996334,0.9850619081025778,,0.8326070050007482,0.0,0.0,
510594321001,,0.7836979129866256,,0.6908975582424596,,0.0,
510594321002,2.4581971456996334,1.3495612871317626,,0.8354802174053019,0.0,0.0,
510594322011,2.4581971456996334,1.3495612871317626,,0.8617630489228882,0.0,0.0,
510594322021,,1.313122050035689,,0.754036666783275,,0.0,
510594322022,,1.313122050035689,,0.7582708189679355,,0.0,
510594323001,,1.313122050035689,,0.7539786034417952,,0.0,
510594323002,,1.313122050035689,,0.7413530100772265,,0.0,
510594323003,,1.313122050035689,,0.7798913645162202,,0.0,
510594324011,,0.7836979129866256,,0.7642101045942902,,0.0,
510594324012,,1.1481972920158106,,0.7537905334726195,,0.0,
510594324021,,,,0.7927175999402094,,,
510594324022,,,,0.7681930739624734,,,
510594324023,,0.3644993790291851,,0.7651851507538062,,0.0,
510594325001,,,,0.7681930739624734,,,
510594325002,,,,0.7043704607773955,,,
510594325003,,,,0.8165232542214771,,,
510594326001,,,,0.7343240135661729,,,
510594326002,,,,0.844939739374554,,,
510594327011,,,,0.6359921699657552,,,
510594327021,,,,0.5080296150552386,,,
510594327022,,,,0.6719790431442094,,,
510594328001,,,,0.61094537846632,,,
510594401001,5.205473291540049,2.6502182386675877,,1.1090856350267007,0.0,0.0,
510594401002,1.8239385200250742,2.253785561485296,,0.9353511044011827,0.0,0.0,
510594401003,1.8239385200250742,1.8247061722507751,5.2574519900624646,0.9581325189401976,0.0,0.0,0.0
510594401004,1.8239385200250742,1.433911697648302,27.689409741668495,1.0640404070306915,0.0,0.0,0.0
510594402011,4.551352145156367,2.613779001571513,,1.1909775748655467,0.0,0.0,
510594402021,2.5419595102574997,2.613779001571513,,1.074486792771219,0.0,0.0,
510594402022,1.8239385200250742,1.470087648498671,,0.9531864235026793,0.0,0.0,
510594402023,1.8239385200250742,2.253785561485296,,0.937781140113872,0.0,0.0,
510594402024,1.8239385200250742,2.253785561485296,,1.0600019548096662,0.0,0.0,
510594403001,1.8239385200250742,2.253785561485296,,0.9581325189401976,0.0,0.0,
510594403002,1.8239385200250742,2.289745573207392,22.43195775160603,0.9782660463276279,0.0,0.0,0.0
510594405011,1.8239385200250742,1.3495612871317626,5.2574519900624646,0.9646908117524832,0.0,0.0,0.0
510594405012,4.282135665724708,1.3495612871317626,,1.0211014964520877,0.0,0.0,
510594405013,4.282135665724708,1.3495612871317626,5.2574519900624646,1.0471507231594366,0.0,0.0,0.0
510594405021,3.0242316942793273,1.3495612871317626,17.10867670658342,0.8113245570446042,0.0,0.0,0.0
510594405022,2.9138257766748916,1.3495612871317626,17.10867670658342,0.9194314191606943,0.0,0.0,0.0
510594405023,3.0242316942793273,1.3495612871317626,17.10867670658342,0.9073603546352577,0.0,0.0,0.0
510594406001,2.5686030633040695,0.9850619081025778,,0.822417456493582,0.0,0.0,
510594407011,1.8239385200250742,1.313122050035689,,0.9556015910505699,0.0,0.0,
510594407021,1.8239385200250742,1.313122050035689,,0.9945256805988226,0.0,0.0,
510594407022,1.8239385200250742,1.4334324722743241,22.43195775160603,0.9459283651879329,0.0,0.0,0.0
510594407023,1.8239385200250742,1.313122050035689,22.43195775160603,0.972034213441555,0.0,0.0,0.0
510594408001,1.8239385200250742,1.3495612871317626,5.2574519900624646,0.950479096544843,0.0,0.0,0.0
510594408002,1.8239385200250742,2.0548365603418604,22.43195775160603,0.9999234032876965,0.0,0.0,0.0
510594408003,1.8239385200250742,1.594622415344384,22.43195775160603,1.002706490294859,0.0,0.0,0.0
510594501001,2.0068920195438813,2.613779001571513,,1.0420697772718612,0.0,0.0,
510594501002,1.1736496212076835,1.8300810885848875,,1.0133389806736641,0.0,0.0,
510594501003,1.1736496212076835,1.9926751869615846,,1.0781130561901062,0.0,0.0,
510594501004,0.9233376258153417,1.7005412611327961,,1.0743361881510123,0.0,0.0,
510594502001,0.35877432978446744,1.83333368246301,,0.9978254577009328,0.0,0.0,
510594502002,0.1084623343921256,1.6359343407534899,,0.9927585488850798,0.0,0.0,
510594503001,0.1084623343921256,2.1814431876661544,0.8573880115056722,1.0082382168184265,0.0,0.0,0.0
510594503002,0.1084623343921256,2.1814431876661544,0.8573880115056722,0.9978254577009328,0.0,0.0,0.0
510594503003,0.1084623343921256,2.1814431876661544,0.8573880115056722,1.0267206632778343,0.0,0.0,0.0
510594503004,0.1084623343921256,2.4948094004032813,0.8573880115056722,0.987443899763893,0.0,0.0,0.0
510594504001,0.1084623343921256,2.111794521568182,0.8573880115056722,1.0502944731553183,0.0,0.0,0.0
510594504002,0.1084623343921256,1.8120214662037548,,1.0669785587022549,0.0,0.0,
510594505001,0.1084623343921256,2.1814431876661544,0.8573880115056722,0.9927585488850798,0.0,0.0,0.0
510594505002,0.1084623343921256,1.975010455625095,,1.010752479762244,0.0,0.0,
510594506011,1.618621884442158,1.534694568877977,,1.0437884028185689,0.0,0.0,
510594506012,0.1084623343921256,1.470087648498671,,0.9599205332153384,0.0,0.0,
510594506013,1.4767722234419418,1.470087648498671,,1.0704420875238743,0.0,0.0,
510594506014,1.4767722234419418,1.5060476602207669,,1.0783480839454505,0.0,0.0,
510594506021,4.36389494633918,2.956107710321241,,1.1296618423306164,0.0,0.0,
510594506022,1.0792959353718785,3.118701808697938,,1.0160251896379413,0.0,0.0,
510594506023,0.35877432978446744,1.5379471627560992,,0.9978254577009328,0.0,0.0,
510594507011,1.3683098890498162,1.5060476602207669,,1.0792770329568928,0.0,0.0,
510594507021,1.8239385200250742,1.4363989941227946,,1.0764055243173265,0.0,0.0,
510594507022,1.8239385200250742,2.289745573207392,,1.0537537734917592,0.0,0.0,
510594508001,1.4767722234419418,1.5060476602207669,,1.0609920093658032,0.0,0.0,
510594508002,1.3683098890498162,1.4363989941227946,,1.1070601003911644,0.0,0.0,
510594508003,1.3683098890498162,1.4363989941227946,,1.066691132458837,0.0,0.0,
510594509001,0.1084623343921256,1.4004389824006986,,1.0502944731553183,0.0,0.0,
510594509002,0.1084623343921256,0.693953392151146,,0.9819379873548145,0.0,0.0,
510594510001,1.3683098890498162,0.693953392151146,,1.1245796827906933,0.0,0.0,
510594510002,1.4767722234419418,0.693953392151146,,1.1216469074614663,0.0,0.0,
510594511001,1.4767722234419418,1.061125661361103,,1.0857577024685947,0.0,0.0,
510594511002,0.1084623343921256,1.716820582847958,,0.9451939298203438,0.0,0.0,
510594512001,0.1084623343921256,0.6128555755127292,,0.9758727761358711,0.0,0.0,
510594512002,0.1084623343921256,0.4119708057707549,,0.9847300840316021,0.0,0.0,
510594513001,0.1084623343921256,1.4375341280909069,0.8573880115056722,0.9819379873548145,0.0,0.0,0.0
510594513002,0.1084623343921256,1.2660905395602138,0.8573880115056722,0.9819379873548145,0.0,0.0,0.0
510594514001,0.1150262856983094,1.965385263354218,0.8573880115056722,1.048285992572303,0.0,0.0,0.0
510594514002,0.1150262856983094,1.350440950076753,,0.9226121160375591,0.0,0.0,
510594515011,0.1084623343921256,1.4890300611957508,0.8573880115056722,1.0669785587022549,0.0,0.0,0.0
510594515012,0.8385325500483537,1.8023962739328783,0.8573880115056722,1.1310338115895247,0.0,0.0,0.0
510594515013,0.1150262856983094,1.1049005964901537,,0.9602159988308933,0.0,0.0,
510594515014,0.1084623343921256,1.3020505512823095,0.8573880115056722,0.9819379873548145,0.0,0.0,0.0
510594515021,0.1084623343921256,1.306805877142642,,0.9758727761358711,0.0,0.0,
510594515022,0.1084623343921256,1.469399975519339,,0.9731157025049207,0.0,0.0,
510594516011,0.1084623343921256,2.0858474132657134,,0.9516701554791233,0.0,0.0,
510594516012,0.1084623343921256,1.306805877142642,,0.9731157025049207,0.0,0.0,
510594516013,0.1084623343921256,1.306805877142642,,0.9655551833864031,0.0,0.0,
510594516014,0.1084623343921256,1.306805877142642,,0.9655551833864031,0.0,0.0,
510594516021,0.1084623343921256,1.1003731451015828,,0.9731157025049207,0.0,0.0,
510594516022,0.1084623343921256,1.3020505512823095,0.8573880115056722,0.9819379873548145,0.0,0.0,0.0
510594518001,0.22060772022965267,1.9232533148890172,,1.014429812705681,0.0,0.0,
510594518002,0.11214538583752708,0.8962009033412247,,0.9025904272375371,0.0,0.0,
510594519001,0.11214538583752708,1.3744918740982304,,0.9293853017470912,0.0,0.0,
510594519002,0.11214538583752708,1.061125661361103,,1.0151982600992322,0.0,0.0,
510594519003,0.11214538583752708,1.3744918740982304,,0.907746227366752,0.0,0.0,
510594520001,1.4804552748873432,1.1454760718776422,,1.042236457110611,0.0,0.0,
510594521011,0.11214538583752708,1.061125661361103,,0.9958208241524358,0.0,0.0,
510594521012,,0.6096029816346068,,0.93116936779777,,0.0,
510594521013,1.3683098890498162,0.8911033469433018,,1.0456774784830087,0.0,0.0,
510594521021,1.3683098890498162,0.693953392151146,,1.0622030586919287,0.0,0.0,
510594522001,1.3683098890498162,1.3070986590773306,,0.9721941195521494,0.0,0.0,
510594522002,1.8239385200250742,1.4363989941227946,,1.0692643331125302,0.0,0.0,
510594522003,1.8239385200250742,1.4363989941227946,,0.9772721986595982,0.0,0.0,
510594522004,1.3683098890498162,0.9937324463402034,,0.9544761453415619,0.0,0.0,
510594523011,1.8239385200250742,1.4363989941227946,,1.0192086416536619,0.0,0.0,
510594523012,1.8239385200250742,1.5060476602207669,,0.9796042995426499,0.0,0.0,
510594523021,1.8239385200250742,1.5060476602207669,,0.9782660463276279,0.0,0.0,
510594523022,1.3683098890498162,0.6497345592876985,,0.9708072440625097,0.0,0.0,
510594524001,1.3683098890498162,0.8468845140798543,,0.9544761453415619,0.0,0.0,
510594524002,1.3683098890498162,0.6497345592876985,,1.005232954339252,0.0,0.0,
510594524003,,0.5653841487711593,,0.9470689671649299,,0.0,
510594524004,0.11214538583752708,0.5653841487711593,,0.9421122588749513,0.0,0.0,
510594524005,0.11214538583752708,0.5653841487711593,,0.993266859197662,0.0,0.0,
510594525011,0.11214538583752708,0.400459390751281,,0.8013581648895469,0.0,0.0,
510594525012,0.11214538583752708,1.061125661361103,,0.993266859197662,0.0,0.0,
510594525013,0.11214538583752708,1.061125661361103,,1.0151982600992322,0.0,0.0,
510594525021,0.11214538583752708,1.3744918740982304,,0.9148774604749979,0.0,0.0,
510594525022,0.11214538583752708,1.3744918740982304,,0.9337534808473136,0.0,0.0,
510594525023,0.11214538583752708,1.7135679889698356,,0.9270104542618913,0.0,0.0,
510594526001,0.11214538583752708,0.8519820704777773,,0.865520981970815,0.0,0.0,
510594526002,0.11214538583752708,0.8519820704777773,1.2214628791111128,0.865520981970815,0.0,0.0,0.0
510594526003,0.11214538583752708,0.48748269144859224,1.2214628791111128,0.8659363989651336,0.0,0.0,0.0
510594527001,0.1084623343921256,1.306805877142642,,0.9818854135914533,0.0,0.0,
510594527002,0.1084623343921256,1.306805877142642,,0.932153837822543,0.0,0.0,
510594527003,0.1084623343921256,1.9232533148890172,,0.9516701554791233,0.0,0.0,
510594528011,0.1084623343921256,1.1003731451015828,,0.950396792793349,0.0,0.0,
510594528012,0.1084623343921256,1.758328556869139,,0.9818854135914533,0.0,0.0,
510594528013,0.1084623343921256,0.942306498113457,,0.8995902596015503,0.0,0.0,
510594528014,0.1084623343921256,1.9209226552458354,,0.9360870321165312,0.0,0.0,
510594528021,0.1084623343921256,1.758328556869139,,0.9597708772493034,0.0,0.0,
510594528022,0.1084623343921256,1.3938291778399536,,0.9775718428173961,0.0,0.0,
510594601001,1.4095481186904266,1.319832964858446,,0.7324928790484266,0.0,0.0,
510594601002,1.7776707684304118,1.319832964858446,,0.725569128112602,0.0,0.0,
510594601003,3.057665808449841,1.319832964858446,,0.8449998204793976,0.0,0.0,
510594602001,2.780003258670816,1.319832964858446,,0.8858766229560172,0.0,0.0,
510594602002,,1.2950614045027358,,0.8302885717232024,,0.0,
510594603001,3.1940523325151715,1.319832964858446,,0.9459291606651485,0.0,0.0,
510594603002,3.1940523325151715,1.319832964858446,,0.9459291606651485,0.0,0.0,
510594604001,3.057665808449841,1.319832964858446,,0.9494361754427556,0.0,0.0,
510594604002,3.914573938102582,1.319832964858446,3.3792879690779927,0.9737118924750351,0.0,0.0,0.0
510594604003,3.914573938102582,1.319832964858446,5.372781763507079,0.9872069948971058,0.0,0.0,0.0
510594605011,3.914573938102582,1.6843323438876316,14.182311978904309,1.0321609123879936,0.0,0.0,0.0
510594605021,3.914573938102582,1.8548526489405976,6.334223546275068,1.066063609891216,0.0,0.0,0.0
510594605022,3.914573938102582,1.8548526489405976,6.334223546275068,1.0513748435754782,0.0,0.0,0.0
510594605023,3.914573938102582,1.8548526489405976,5.389363033532219,1.066063609891216,0.0,0.0,0.0
510594606001,2.6189512907391665,1.8300810885848875,,1.031483730181194,0.0,0.0,
510594606002,2.8399058897544265,2.613779001571513,,1.027640143519144,0.0,0.0,
510594607011,0.455628630975258,2.6059994058041402,,0.8842969229308763,0.0,0.0,
510594607012,1.8984296851517557,2.613779001571513,,0.8846516309745831,0.0,0.0,
510594607021,2.575012915142273,2.6693942519902096,,0.9030370425064989,0.0,0.0,
510594607022,1.8260837709556468,2.688841524497947,,0.8783539354629183,0.0,0.0,
510594607023,1.6481176897594134,2.569560168708066,,0.8768805591482256,0.0,0.0,
510594608001,3.914573938102582,1.446134437047965,3.3792879690779927,0.9925213425949254,0.0,0.0,0.0
